City of Bloomington Traffic Counts,,,,,,,,,,,,,,,,,,
Loc ID,County,Community,Functional Class,Rural Urban,On,From,To,Approach,At,Dir,Directions,Category,LRS ID,LRS Loc Pt,Latitude,Longitude,Latest,Latest Date
s4212,Monroe,Bloomington,-,,Arden Drive,,,,Bet. S. Wilton Dr. and S. Windsor Dr.,2-WAY,,,,,39.14762956,-86.51063044,192,1/1/2008
s4213,Monroe,Bloomington,-,,Arden Drive,,,,Bet. S. Windsor Dr. and S. High St.,2-WAY,,,,,39.1472859,-86.50886335,394,1/1/2008
s4222,Monroe,Bloomington,-,,Windsor Drive,,,,From S. Oxford Dr. to S. Wilton Dr.,2-WAY,,,,,39.14674587,-86.51238065,182,1/1/2008
s4224,Monroe,Bloomington,-,,Windsor Drive,,,,From S. Wilton Dr. to E. Arden Dr.,2-WAY,,,,,39.14666951,-86.51030972,150,1/1/2008
s4228,Monroe,Bloomington,-,,Wilton Drive,,,,From S. Olive St. to S. Highland Ave.,2-WAY,,,,,39.1470738,-86.51167679,49,1/1/2008
s4229,Monroe,Bloomington,-,,Wilton Drive,,,,From E. Wilton Ct. to E. Windsor Dr.,2-WAY,,,,,39.14607573,-86.51050208,350,1/1/2008
s4238,Monroe,Bloomington,-,,Oxford Drive,,,,Bet. E. Thornton Rd. and E. Arden Dr.,2-WAY,,,,,39.14804432,-86.5134181,502,1/1/2008
s424,Monroe,Bloomington,-,,Hillside Drive,,,,Between Nancy and High,2-WAY,,,,,39.15049817,-86.51030651,11926,1/1/2008
s4461,Monroe,Bloomington,-,,2nd Street,,,,West of Woodcrest,2-WAY,,,,,39.16095109,-86.50414823,10321,1/1/2008
s453,Monroe,Bloomington,-,,Mitchell Street,,,,Bet. E. Atwater Ave. and E. 3rd St.,2-WAY,,,,,39.16365926,-86.51420247,6919,1/1/2008
s4560,Monroe,Bloomington,-,,3rd Street,,,,Bet. S. Clark St. and S. Hillsdale Dr.,2-WAY,,,,,39.16424886,-86.50379246,21334,1/1/2008
t362,Monroe,Bloomington,-,,Harrell Road,,,,South of Rhorer Rd.,2-WAY,,,,,39.11840608,-86.49868232,1912,1/1/2008
t4429,Monroe,Bloomington,-,,College Mall Road,,,,Bet. E. 2nd St. and E. Drive to College Mall,2-WAY,,,,,39.16195873,-86.49784873,17471,1/1/2008
t448,Monroe,Bloomington,-,,2nd Street,,,,East of Woodcrest,2-WAY,,,,,39.16092751,-86.50008799,9415,1/1/2008
u379,Monroe,Bloomington,-,,Snoddy Road,,,,From E. Bryn Mawr Dr. to E. Bluebird Ln.,2-WAY,,,,,39.13089407,-86.48957382,1970,1/1/2008
u4613,Monroe,Bloomington,-,,10th Street,,,,West of Smith Rd.,2-WAY,,,,,39.17200174,-86.48498146,9100,1/1/2008
ccl677,Monroe,Bloomington,-,,Matthews Drive,,,,130' S. of Vine St.,2-WAY,,,,,39.23513651,-86.62597665,1534,1/1/2007
ccl681,Monroe,Bloomington,-,,Matthews Drive,,,,80' N. of Vine St.,2-WAY,,,,,39.23569941,-86.62529939,1886,1/1/2007
ccl685,Monroe,Bloomington,-,,Matthews Drive,,,,175' S. of McNeely St.,2-WAY,,,,,39.23699693,-86.62426009,3147,1/1/2007
ccl686,Monroe,Bloomington,-,,Sale Street,,,,N. of Thomas Rd.,2-WAY,,,,,39.23149536,-86.62940376,4826,1/1/2007
ccl849,Monroe,Bloomington,-,,Chandler Drive,,,,500' S. of McNeely,2-WAY,,,,,39.2361682,-86.61378597,499,1/1/2007
ccl851,Monroe,Bloomington,-,,Meadowlands Drive,,,,E. of Paddington Way,2-WAY,,,,,39.23301367,-86.61157339,694,1/1/2007
ccl853,Monroe,Bloomington,-,,Meadowlands Drive,,,,750' W. of Daisy Dr.,2-WAY,,,,,39.23097863,-86.60888905,492,1/1/2007
ccl854,Monroe,Bloomington,-,,Clover Drive,,,,E. of Meadowlands Dr.,2-WAY,,,,,39.23262042,-86.60856801,363,1/1/2007
ccl858,Monroe,Bloomington,-,,Daisy Drive,,,,625' S. of Meadowlands Dr.,2-WAY,,,,,39.23026734,-86.60586449,1134,1/1/2007
p391,Monroe,Bloomington,-,,Rogers Street,,,,S. of Country Club,2-WAY,,,,,39.13509866,-86.53831319,7018,1/1/2007
p4045,Monroe,Bloomington,-,,Rogers Street,,,,N. oc Country Club,2-WAY,,,,,39.13657831,-86.53830523,6493,1/1/2007
p4048,Monroe,Bloomington,-,,Rogers Street,,,,S. of Ralston Dr.,2-WAY,,,,,39.13776152,-86.53843553,6533,1/1/2007
p4130,Monroe,Bloomington,-,,Rockport Road,,,,100' SW of Rogers,2-WAY,,,,,39.14596846,-86.53919771,3796,1/1/2007
p4220,Monroe,Bloomington,-,,Rogers Street,,,,N. or Rockport Rd.,2-WAY,,,,,39.14621505,-86.53888119,10524,1/1/2007
p444,Monroe,Bloomington,-,,Morton Street,,,,N. of Dodds St.,2-WAY,,,,,39.15842553,-86.53631367,369,1/1/2007
p4636,Monroe,Bloomington,-,,7th Street,,,,W. of Rogers St.,2-WAY,,,,,39.16859825,-86.53924507,1947,1/1/2007
p4638,Monroe,Bloomington,-,,7th Street,,,,West of Fairview,2-WAY,,,,,39.1686263,-86.541668,1445,1/1/2007
p513,Monroe,Bloomington,-,,Clubhouse Drive,,,,W. of N. Old SR 37,2-WAY,,,,,39.1995426,-86.5379727,810,1/1/2007
q4380,Monroe,Bloomington,-,,Dunn Street,,,,N. of Allen,2-WAY,,,,,39.15601923,-86.52808319,55,1/1/2007
q4836,Monroe,Bloomington,-,,Old State Road 37,,,,S. of W. Gourley Pike,2-WAY,,,,,39.18411664,-86.53522373,888,1/1/2007
r484,Monroe,Bloomington,-,,17th Street,,,,W. of Fee Lane,2-WAY,,,,,39.17902871,-86.52003865,13733,1/1/2007
rcl806,Monroe,Bloomington,-,,Bell Trace Drive,,,,E. of John Hinkle Pl.,2-WAY,,,,,39.17080516,-86.4904849,1092,1/1/2007
s4038,Monroe,Bloomington,-,,High Street,,,,S. of Childs School,2-WAY,,,,,39.13839618,-86.50818143,7108,1/1/2007
s472,Monroe,Bloomington,-,,Jordan Avenue,,,,S. of 17th St.,2-WAY,,,,,39.1779993,-86.5124528,6619,1/1/2007
s482,Monroe,Bloomington,-,,17th Street,,,,Between Jordan and Jordan,2-WAY,,,,,39.17881634,-86.51169914,9469,1/1/2007
s483,Monroe,Bloomington,-,,17th Street,,,,Between Jordan and Lingleback,2-WAY,,,,,39.17899938,-86.50966469,6715,1/1/2007
t4619,Monroe,Bloomington,-,,10th Street,,,,E. of Bypass,2-WAY,,,,,39.17153896,-86.49883722,15614,1/1/2007
u4620,Monroe,Bloomington,-,,John Hinkle Place,,,,S. of Bell Trace Dr.,2-WAY,,,,,39.16991779,-86.49318499,1407,1/1/2007
ccl1046,Monroe,Bloomington,-,,Lost Man's Lane,,,,East of Union Valley Rd.,2-WAY,,,,,39.22287054,-86.59050126,506,1/1/2006
ccl1068,Monroe,Bloomington,-,,Meadowvale Drive,,,,W. of Lakeside Ct.,2-WAY,,,,,39.22769572,-86.59104247,410,1/1/2006
ccl1076,Monroe,Bloomington,-,,Maple Grove Road,,,,200' W. of Union Valley Rd.,2-WAY,,,,,39.24482909,-86.60023544,915,1/1/2006
ccl1077,Monroe,Bloomington,-,,McNeely Street,,,,W. of Union Valley Rd.,2-WAY,,,,,39.23754014,-86.59750475,1416,1/1/2006
ccl1080,Monroe,Bloomington,-,,Maple Grove Road,,,,Between Union Valley and Maple Grove Road North,2-WAY,,,,,39.24445292,-86.57379831,871,1/1/2006
ccl1081,Monroe,Bloomington,-,,Maple Grove Road,,,,1000' S. of Maple Grove Road West,2-WAY,,,,,39.23803844,-86.56608869,588,1/1/2006
ccl1084,Monroe,Bloomington,-,,Maple Grove Road,,,,N. of Lost Mans Lane,2-WAY,,,,,39.22958226,-86.57235078,576,1/1/2006
ccl1093,Monroe,Bloomington,-,,Ratliff Road,,,,100' E. of Louden Rd.,2-WAY,,,,,39.21651479,-86.63513906,980,1/1/2006
ccl1100,Monroe,Bloomington,-,,Ratliff Road,,,,East of Thomas Rd.,2-WAY,,,,,39.21171045,-86.62286425,1570,1/1/2006
ccl1107,Monroe,Bloomington,-,,Hartstrait Road,,,,Between Ratliff and SR 46,2-WAY,,,,,39.21008104,-86.61138972,3171,1/1/2006
ccl1150,Monroe,Bloomington,-,,Happy Hollow Road,,,,North of Bethal Lane,2-WAY,,,,,39.21546217,-86.47399404,143,1/1/2006
ccl1280,Monroe,Bloomington,-,,Hartstrait Road,,,,North of Vernal Pike,2-WAY,,,,,39.19404396,-86.61128201,3463,1/1/2006
ccl1786,Monroe,Bloomington,-,,Old State Road 37,,,,S. of Ketchum Rd. Runaround,2-WAY,,,,,39.06812086,-86.54314547,6109,1/1/2006
ccl2058,Monroe,Bloomington,-,,Old State Road 37,,,,N. of Ingram Rd.,2-WAY,,,,,38.998796,-86.5453462,4200,1/1/2006
ccl2371,Monroe,Bloomington,-,,Sycamore Drive,,,,N. of Reeves Rd.,2-WAY,,,,,39.23290526,-86.64001983,1509,1/1/2006
ccl2691,Monroe,Bloomington,-,,Campbell Park Road,,,,E. of Park St.,2-WAY,,,,,39.22761135,-86.61784253,1364,1/1/2006
ccl2709,Monroe,Bloomington,-,,Prominence Point,,,,300' W. of Thomas Rd.,2-WAY,,,,,39.22183823,-86.63159426,395,1/1/2006
ccl526,Monroe,Bloomington,-,,Matthews Drive,,,,100' N. of Maple Grove Road W.,2-WAY,,,,,39.2494878,-86.62149652,1561,1/1/2006
ccl528,Monroe,Bloomington,-,,Red Hill Road,,,,.5 mile N. of State Road 46,2-WAY,,,,,39.25219721,-86.63532827,801,1/1/2006
ccl535,Monroe,Bloomington,-,,Flatwoods Road,,,,East of Starnes Rd.,2-WAY,,,,,39.25237298,-86.65657497,341,1/1/2006
ccl555,Monroe,Bloomington,-,,Starnes Road,,,,South of Flatwoods,2-WAY,,,,,39.2467977,-86.65907692,277,1/1/2006
ccl558,Monroe,Bloomington,-,,Reeves Road,,,,West of Starnes Rd.,2-WAY,,,,,39.23159741,-86.66515551,1014,1/1/2006
ccl571,Monroe,Bloomington,-,,Reeves Road,,,,500' W. of Louden Rd.,2-WAY,,,,,39.22392132,-86.63991984,2548,1/1/2006
ccl597,Monroe,Bloomington,-,,Beechwood Drive,,,,500' N. of Ridge Springs Ln.,2-WAY,,,,,39.24035695,-86.63634187,528,1/1/2006
ccl620,Monroe,Bloomington,-,,Cedar Drive,,,,200' W. of Hickory Dr.,2-WAY,,,,,39.23737144,-86.63728774,337,1/1/2006
ccl625,Monroe,Bloomington,-,,Poplar Drive,,,,S. of Cedar Dr.,2-WAY,,,,,39.23698598,-86.63885313,369,1/1/2006
ccl682,Monroe,Bloomington,-,,Sale Street,,,,S. of West S.R. 46,2-WAY,,,,,39.23463248,-86.62373909,5003,1/1/2006
ccl691,Monroe,Bloomington,-,,Oak Street,,,,300' E. of Sale St.,2-WAY,,,,,39.23217937,-86.62578078,171,1/1/2006
ccl706,Monroe,Bloomington,-,,Association Street,,,,E. of 2nd St.,2-WAY,,,,,39.23101939,-86.62247769,198,1/1/2006
ccl714,Monroe,Bloomington,-,,Second Street,,,,S. of Temperance St.-Ellettsville,2-WAY,,,,,39.2316523,-86.62253699,462,1/1/2006
ccl727,Monroe,Bloomington,-,,Reeves Road,,,,500' E. of Edgewood Dr.,2-WAY,,,,,39.23123252,-86.63762783,4368,1/1/2006
ccl789,Monroe,Bloomington,-,,Apache Dr.,,,,500' E. of Thomas Rd.,2-WAY,,,,,39.22168981,-86.62979374,555,1/1/2006
